"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1999,06,1,01,18,SALOBREÑA,01,005 ,B,0000828,0000828,0000000,0000000,0000324,0000506,0000010,0000005,0000612,0000000,0000000,N
07,1999,06,1,01,18,TORRE-CARDELA,01,001 ,U,0001046,0001046,0000000,0000000,0000325,0000641,0000002,0000004,0000817,0000000,0000000,N
07,1999,06,1,01,18,VILLANUEVA DE LAS TORRES,01,001 ,U,0000741,0000741,0000000,0000000,0000331,0000478,0000000,0000001,0000549,0000000,0000000,N
07,1999,06,1,01,18,ZAFARRAYA,01,001 ,B,0000696,0000696,0000000,0000000,0000234,0000424,0000000,0000014,0000535,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,003 ,A,0000636,0000637,0000000,0000000,0000258,0000352,0000006,0000004,0000424,0000000,0000000,N
07,1999,06,1,01,18,PULIANAS,01,001 ,B,0000674,0000674,0000000,0000000,0000263,0000407,0000005,0000001,0000477,0000000,0000000,N
07,1999,06,1,01,18,PURULLENA,01,001 ,B,0000723,0000723,0000000,0000000,0000267,0000430,0000001,0000002,0000550,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,005 ,B,0000458,0000458,0000000,0000000,0000173,0000245,0000003,0000003,0000288,0000000,0000000,N
07,1999,06,1,01,18,UGÍJAR,01,002 ,C,0000244,0000244,0000000,0000000,0000096,0000140,0000000,0000003,0000162,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,002 ,B,0000456,0000456,0000000,0000000,0000169,0000239,0000004,0000001,0000312,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,004 ,B,0000519,0000519,0000000,0000000,0000227,0000285,0000002,0000003,0000352,0000000,0000000,N
07,1999,06,1,01,18,VALLE DEL ZALABÍ,01,001 ,A,0000489,0000489,0000000,0000000,0000224,0000348,0000002,0000006,0000419,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,003 ,C,0000317,0000317,0000000,0000000,0000102,0000148,0000006,0000000,0000192,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,004 ,B,0000516,0000516,0000000,0000000,0000192,0000278,0000011,0000003,0000342,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,005 ,B,0000900,0000901,0000000,0000000,0000326,0000430,0000006,0000005,0000576,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,006 ,A,0000508,0000509,0000000,0000000,0000200,0000253,0000003,0000005,0000328,0000000,0000000,N
07,1999,06,1,01,18,ALMUÑÉCAR,01,006 ,B,0000381,0000381,0000000,0000000,0000169,0000224,0000003,0000003,0000273,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,005 ,A,0000619,0000619,0000000,0000000,0000260,0000317,0000004,0000002,0000396,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,006 ,B,0000763,0000763,0000000,0000000,0000286,0000397,0000007,0000004,0000480,0000000,0000000,N
07,1999,06,1,01,18,BAZA,01,001 ,C,0000821,0000821,0000000,0000000,0000241,0000314,0000002,0000006,0000392,0000000,0000000,N
07,1999,06,1,01,18,BÉRCHULES,01,001 ,U,0000642,0000642,0000000,0000000,0000227,0000351,0000002,0000002,0000473,0000000,0000000,N
07,1999,06,1,01,18,CÁJAR,01,001 ,A,0000521,0000521,0000000,0000000,0000231,0000290,0000004,0000003,0000344,0000000,0000000,N
07,1999,06,1,01,18,CÁJAR,01,002 ,A,0000477,0000477,0000000,0000000,0000223,0000278,0000003,0000004,0000353,0000000,0000000,N
07,1999,06,1,01,18,CANILES,02,001 ,A,0000274,0000274,0000000,0000000,0000054,0000121,0000000,0000001,0000159,0000000,0000000,N
07,1999,06,1,01,18,CASTRIL,02,001 ,A,0000513,0000513,0000000,0000000,0000098,0000247,0000002,0000008,0000325,0000000,0000000,N
07,1999,06,1,01,18,COLOMERA,01,002 ,U,0000737,0000737,0000000,0000000,0000257,0000400,0000003,0000002,0000574,0000000,0000000,N
07,1999,06,1,01,18,CORTES DE BAZA,01,003 ,U,0000679,0000679,0000000,0000000,0000300,0000396,0000004,0000003,0000418,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR,01,001 ,A,0000422,0000422,0000000,0000000,0000219,0000298,0000003,0000001,0000334,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR,01,001 ,C,0000198,0000198,0000000,0000000,0000088,0000136,0000001,0000002,0000154,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR VEGA,01,003 ,U,0000715,0000715,0000000,0000000,0000268,0000362,0000011,0000002,0000464,0000000,0000000,N
07,1999,06,1,01,18,CHAUCHINA,01,001 ,C,0000550,0000550,0000000,0000000,0000233,0000337,0000002,0000001,0000428,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,001 ,A,0000585,0000585,0000000,0000000,0000205,0000264,0000004,0000001,0000354,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,012 ,B,0000591,0000591,0000000,0000000,0000192,0000258,0000010,0000000,0000335,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,022 ,U,0000804,0000804,0000000,0000000,0000272,0000377,0000002,0000001,0000463,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,003 ,B,0000537,0000537,0000000,0000000,0000195,0000265,0000008,0000002,0000336,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,010 ,A,0000565,0000566,0000000,0000000,0000216,0000307,0000007,0000003,0000377,0000000,0000000,N
07,1999,06,1,01,18,ALAMEDILLA,01,001 ,U,0000814,0000814,0000000,0000000,0000332,0000382,0000006,0000001,0000563,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,001 ,A,0000584,0000584,0000000,0000000,0000211,0000298,0000004,0000004,0000380,0000000,0000000,N
07,1999,06,1,01,18,ALBOLOTE,01,004 ,A,0000780,0000780,0000000,0000000,0000305,0000400,0000013,0000006,0000502,0000000,0000000,N
07,1999,06,1,01,18,ALBUÑOL,02,001 ,A,0000552,0000552,0000000,0000000,0000210,0000339,0000002,0000001,0000454,0000000,0000000,N
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,B,0000533,0000533,0000000,0000000,0000021,0000334,0000004,0000005,0000408,0000000,0000000,N
07,1999,06,1,01,18,ALFACAR,01,001 ,A,0000674,0000674,0000000,0000000,0000276,0000395,0000004,0000007,0000492,0000000,0000000,N
07,1999,06,1,01,18,ALGARINEJO,01,002 ,U,0000758,0000759,0000000,0000000,0000281,0000407,0000002,0000000,0000500,0000000,0000000,N
07,1999,06,1,01,18,ALGARINEJO,01,003 ,U,0000535,0000535,0000000,0000000,0000154,0000224,0000001,0000002,0000327,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,020 ,B,0000673,0000673,0000000,0000000,0000272,0000344,0000006,0000005,0000403,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,040 ,A,0000678,0000678,0000000,0000000,0000244,0000318,0000012,0000003,0000399,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,045 ,B,0000747,0000747,0000000,0000000,0000277,0000365,0000005,0000006,0000437,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,001 ,U,0000742,0000742,0000000,0000000,0000289,0000431,0000004,0000003,0000435,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,004 ,B,0000838,0000838,0000000,0000000,0000295,0000448,0000008,0000002,0000575,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,019 ,U,0000662,0000662,0000000,0000000,0000215,0000284,0000001,0000011,0000329,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,020 ,A,0000508,0000508,0000000,0000000,0000195,0000241,0000008,0000001,0000284,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,022 ,U,0000689,0000689,0000000,0000000,0000239,0000309,0000007,0000005,0000379,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,036 ,A,0000544,0000544,0000000,0000000,0000162,0000248,0000008,0000001,0000334,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,037 ,A,0000651,0000651,0000000,0000000,0000179,0000285,0000011,0000002,0000367,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,04,001 ,U,0000718,0000718,0000000,0000000,0000243,0000321,0000016,0000001,0000396,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,006 ,B,0000682,0000682,0000000,0000000,0000226,0000334,0000015,0000002,0000411,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,010 ,A,0000464,0000464,0000000,0000000,0000156,0000209,0000010,0000002,0000274,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,014 ,A,0000522,0000522,0000000,0000000,0000203,0000245,0000001,0000002,0000314,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,030 ,A,0000708,0000708,0000000,0000000,0000237,0000333,0000005,0000002,0000427,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,031 ,B,0000510,0000510,0000000,0000000,0000203,0000251,0000004,0000001,0000303,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,032 ,A,0000489,0000489,0000000,0000000,0000192,0000252,0000003,0000000,0000323,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,003 ,B,0000517,0000517,0000000,0000000,0000169,0000228,0000007,0000000,0000283,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,002 ,A,0000564,0000564,0000000,0000000,0000178,0000258,0000004,0000001,0000341,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,003 ,B,0000682,0000682,0000000,0000000,0000228,0000301,0000003,0000001,0000372,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,004 ,A,0000556,0000556,0000000,0000000,0000266,0000311,0000002,0000001,0000361,0000000,0000000,N
07,1999,06,1,01,18,BAZA,01,002 ,A,0000604,0000604,0000000,0000000,0000174,0000216,0000004,0000003,0000269,0000000,0000000,N
07,1999,06,1,01,18,BENALÚA DE LAS VILLAS,01,001 ,U,0001178,0001181,0000000,0000000,0000463,0000810,0000003,0000001,0001003,0000000,0000000,N
07,1999,06,1,01,18,CENES DE LA VEGA,01,001 ,B,0001172,0001172,0000000,0000000,0000318,0000463,0000011,0000002,0000620,0000000,0000000,N
07,1999,06,1,01,18,CENES DE LA VEGA,01,002 ,B,0001052,0001052,0000000,0000000,0000354,0000476,0000008,0000001,0000605,0000000,0000000,N
07,1999,06,1,01,18,COGOLLOS DE GUADIX,01,001 ,U,0000649,0000649,0000000,0000000,0000309,0000445,0000008,0000003,0000504,0000000,0000000,N
07,1999,06,1,01,18,CHAUCHINA,01,001 ,B,0000448,0000448,0000000,0000000,0000174,0000251,0000003,0000005,0000310,0000000,0000000,N
07,1999,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,0000865,0000865,0000000,0000000,0000392,0000563,0000004,0000002,0000700,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,018 ,B,0000630,0000630,0000000,0000000,0000226,0000289,0000009,0000001,0000353,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,021 ,A,0000706,0000706,0000000,0000000,0000233,0000341,0000007,0000000,0000436,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,009 ,A,0000462,0000462,0000000,0000000,0000169,0000230,0000008,0000003,0000272,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,014 ,A,0000733,0000734,0000000,0000000,0000276,0000387,0000003,0000001,0000480,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,041 ,U,0000743,0000743,0000000,0000000,0000305,0000363,0000003,0000005,0000434,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,005 ,A,0000526,0000527,0000000,0000000,0000180,0000249,0000002,0000004,0000316,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,012 ,A,0000537,0000537,0000000,0000000,0000178,0000261,0000008,0000001,0000329,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,021 ,A,0000489,0000489,0000000,0000000,0000154,0000206,0000001,0000001,0000266,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,003 ,B,0000671,0000671,0000000,0000000,0000267,0000374,0000001,0000003,0000447,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,002 ,A,0000574,0000575,0000000,0000000,0000251,0000346,0000005,0000004,0000396,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,005 ,C,0000428,0000428,0000000,0000000,0000181,0000247,0000001,0000000,0000309,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,004 ,B,0000510,0000510,0000000,0000000,0000168,0000235,0000004,0000001,0000305,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,002 ,A,0000653,0000653,0000000,0000000,0000278,0000400,0000003,0000006,0000516,0000000,0000000,N
07,1999,06,1,01,18,JEREZ DEL MARQUESADO,01,001 ,U,0000988,0000988,0000000,0000000,0000391,0000637,0000002,0000002,0000789,0000000,0000000,N
07,1999,06,1,01,18,LANJARÓN,01,003 ,U,0000681,0000681,0000000,0000000,0000290,0000450,0000006,0000008,0000541,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,001 ,A,0000407,0000407,0000000,0000000,0000138,0000190,0000002,0000002,0000249,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,003 ,A,0000489,0000490,0000000,0000000,0000199,0000251,0000002,0000005,0000330,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,002 ,U,0000744,0000744,0000000,0000000,0000219,0000340,0000004,0000004,0000398,0000000,0000000,N
07,1999,06,1,01,18,MALAHÁ (LA),01,001 ,B,0000501,0000502,0000000,0000000,0000290,0000390,0000005,0000001,0000424,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,001 ,A,0000553,0000553,0000000,0000000,0000173,0000256,0000002,0000001,0000331,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,003 ,A,0000799,0000799,0000000,0000000,0000348,0000481,0000005,0000010,0000561,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,001 ,B,0001066,0001066,0000000,0000000,0000353,0000500,0000010,0000004,0000618,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,004 ,A,0000744,0000744,0000000,0000000,0000259,0000359,0000002,0000000,0000449,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,002 ,B,0000753,0000753,0000000,0000000,0000259,0000411,0000007,0000010,0000520,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,002 ,B,0000884,0000884,0000000,0000000,0000371,0000546,0000002,0000008,0000678,0000000,0000000,N
07,1999,06,1,01,18,PEDRO MARTÍNEZ,01,001 ,B,0000881,0000881,0000000,0000000,0000392,0000552,0000002,0000001,0000661,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,025 ,C,0000386,0000386,0000000,0000000,0000163,0000198,0000007,0000001,0000238,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,029 ,A,0000694,0000694,0000000,0000000,0000225,0000328,0000007,0000002,0000413,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,035 ,B,0000974,0000974,0000000,0000000,0000287,0000414,0000016,0000003,0000539,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,04,003 ,U,0000726,0000726,0000000,0000000,0000231,0000289,0000009,0000003,0000360,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,04,004 ,U,0000513,0000513,0000000,0000000,0000139,0000183,0000004,0000001,0000217,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,014 ,B,0000626,0000626,0000000,0000000,0000235,0000289,0000006,0000004,0000350,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,019 ,B,0000463,0000464,0000000,0000000,0000166,0000226,0000006,0000002,0000280,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,006 ,B,0000855,0000855,0000000,0000000,0000269,0000350,0000006,0000002,0000461,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,008 ,A,0000280,0000280,0000000,0000000,0000074,0000123,0000002,0000000,0000166,0000000,0000000,N
07,1999,06,1,01,18,GUADAHORTUNA,01,002 ,U,0000724,0000724,0000000,0000000,0000339,0000469,0000001,0000004,0000592,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,006 ,B,0000380,0000380,0000000,0000000,0000109,0000155,0000001,0000000,0000201,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,003 ,A,0000988,0000988,0000000,0000000,0000450,0000623,0000007,0000006,0000739,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,003 ,C,0000457,0000457,0000000,0000000,0000210,0000283,0000003,0000000,0000335,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,002 ,B,0000862,0000862,0000000,0000000,0000363,0000522,0000005,0000013,0000671,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,001 ,U,0000624,0000624,0000000,0000000,0000259,0000337,0000003,0000001,0000433,0000000,0000000,N
07,1999,06,1,01,18,ITRABO,01,001 ,U,0000895,0000896,0000000,0000000,0000447,0000715,0000002,0000001,0000794,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,001 ,B,0000481,0000481,0000000,0000000,0000214,0000292,0000007,0000006,0000338,0000000,0000000,N
07,1999,06,1,01,18,MOLVÍZAR,01,002 ,U,0001008,0001008,0000000,0000000,0000485,0000767,0000006,0000002,0000899,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,001 ,A,0000532,0000535,0000000,0000000,0000181,0000275,0000005,0000004,0000349,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,001 ,B,0000630,0000630,0000000,0000000,0000256,0000375,0000002,0000008,0000450,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,002 ,U,0000824,0000824,0000000,0000000,0000366,0000480,0000007,0000006,0000615,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,003 ,A,0000722,0000722,0000000,0000000,0000265,0000372,0000002,0000007,0000487,0000000,0000000,N
07,1999,06,1,01,18,PULIANAS,01,001 ,C,0000468,0000468,0000000,0000000,0000201,0000277,0000006,0000002,0000316,0000000,0000000,N
07,1999,06,1,01,18,PURULLENA,01,001 ,A,0000307,0000307,0000000,0000000,0000112,0000190,0000001,0000001,0000239,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,004 ,A,0000652,0000652,0000000,0000000,0000256,0000373,0000006,0000006,0000456,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,02,001 ,B,0000240,0000240,0000000,0000000,0000125,0000143,0000002,0000002,0000177,0000000,0000000,N
07,1999,06,1,01,18,TORVIZCÓN,01,001 ,U,0000828,0000828,0000000,0000000,0000236,0000394,0000003,0000015,0000519,0000000,0000000,N
07,1999,06,1,01,18,TREVÉLEZ,01,001 ,U,0000631,0000631,0000000,0000000,0000198,0000360,0000006,0000007,0000486,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,002 ,B,0000729,0000729,0000000,0000000,0000344,0000462,0000002,0000006,0000549,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,004 ,A,0000518,0000518,0000000,0000000,0000211,0000283,0000003,0000000,0000353,0000000,0000000,N
07,1999,06,1,01,18,GUAJARES (LOS),01,001 ,C,0000280,0000280,0000000,0000000,0000120,0000153,0000001,0000002,0000211,0000000,0000000,N
07,1999,06,1,01,18,VALLE DEL ZALABÍ,01,002 ,A,0000480,0000480,0000000,0000000,0000233,0000362,0000000,0000000,0000422,0000000,0000000,N
07,1999,06,1,01,18,VILLAMENA,01,001 ,B,0000287,0000287,0000000,0000000,0000172,0000201,0000003,0000001,0000233,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,02,002 ,A,0000668,0000668,0000000,0000000,0000217,0000293,0000018,0000001,0000391,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,03,001 ,C,0000252,0000252,0000000,0000000,0000082,0000127,0000002,0000006,0000159,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,002 ,B,0001002,0001002,0000000,0000000,0000329,0000515,0000011,0000004,0000634,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,002 ,U,0000938,0000938,0000000,0000000,0000271,0000387,0000004,0000006,0000506,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,005 ,A,0000562,0000562,0000000,0000000,0000113,0000174,0000005,0000001,0000212,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,007 ,A,0000701,0000701,0000000,0000000,0000211,0000309,0000004,0000004,0000387,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,010 ,A,0000646,0000647,0000000,0000000,0000174,0000260,0000002,0000002,0000323,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,02,001 ,C,0000465,0000465,0000000,0000000,0000146,0000215,0000003,0000001,0000299,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,001 ,B,0000642,0000642,0000000,0000000,0000229,0000326,0000003,0000001,0000408,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,003 ,B,0000765,0000765,0000000,0000000,0000329,0000423,0000005,0000005,0000496,0000000,0000000,N
07,1999,06,1,01,18,PÍÑAR,01,001 ,A,0000888,0000889,0000000,0000000,0000418,0000635,0000002,0000002,0000760,0000000,0000000,N
07,1999,06,1,01,18,PÍÑAR,01,001 ,B,0000255,0000255,0000000,0000000,0000081,0000151,0000001,0000001,0000207,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,003 ,B,0000611,0000611,0000000,0000000,0000195,0000286,0000007,0000004,0000392,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,005 ,C,0000534,0000534,0000000,0000000,0000239,0000337,0000004,0000002,0000381,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,006 ,B,0000668,0000668,0000000,0000000,0000290,0000423,0000009,0000003,0000489,0000000,0000000,N
07,1999,06,1,01,18,UGÍJAR,01,001 ,A,0000781,0000781,0000000,0000000,0000283,0000416,0000002,0000000,0000532,0000000,0000000,N
07,1999,06,1,01,18,VÁLOR,01,001 ,U,0000855,0000855,0000000,0000000,0000257,0000483,0000008,0000004,0000607,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,001 ,A,0000658,0000658,0000000,0000000,0000224,0000299,0000005,0000004,0000365,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,001 ,C,0000765,0000766,0000000,0000000,0000276,0000374,0000012,0000004,0000440,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,002 ,C,0000619,0000619,0000000,0000000,0000214,0000305,0000007,0000002,0000396,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,005 ,U,0001089,0001095,0000000,0000000,0000334,0000522,0000021,0000002,0000680,0000000,0000000,N
07,1999,06,1,01,18,VALLE (EL),01,001 ,B,0000504,0000504,0000000,0000000,0000263,0000357,0000002,0000003,0000400,0000000,0000000,N
07,1999,06,1,01,18,NEVADA,01,001 ,C,0000294,0000294,0000000,0000000,0000124,0000194,0000003,0000001,0000231,0000000,0000000,N
07,1999,06,1,01,18,ALPUJARRA DE LA SIERRA,01,001 ,B,0000395,0000395,0000000,0000000,0000157,0000229,0000002,0000002,0000295,0000000,0000000,N
07,1999,06,1,01,18,,09,0000,U,0000000,0020838,0000000,0000000,0000000,0000000,0000008,0000004,0003348,0000000,0000000,S
